Year,Tournament_ID,Tournament_Number,Course_ID,CourseName,Tournament Name,StartDate,EndDate, Purse , Country ,City,State
2022,464,010,552,Silverado Resort and Spa North,Fortinet Championship,9/16/21,9/19/21,"$7,000,000 ", USA ,Napa,CA
2022,468,020,904,Whistling Straits,Ryder Cup,9/24/21,9/26/21,, USA ,Sheboygan,WI
2022,054,030,746,Country Club of Jackson,Sanderson Farms Championship,9/30/21,10/3/21,"$7,000,000 ", USA ,Jackson,MS
2022,047,040,538,TPC Summerlin,Shriners Children's Open,10/7/21,10/10/21,"$7,000,000 ", USA ,Las Vegas,NV
2022,521,050,899,The Summit Club,THE CJ CUP @ SUMMIT,10/14/21,10/17/21,"$9,750,000 ", USA ,Las Vegas,NV
2022,527,060,875,Accordia Golf Narashino CC,ZOZO CHAMPIONSHIP,10/21/21,10/24/21,"$9,950,000 ", JPN ,Chiba,
2022,528,070,765,Port Royal Golf Course,Butterfield Bermuda Championship,10/28/21,10/31/21,"$6,500,000 ", BER ,Southampton,
2022,457,090,733,El Camaleon Golf Club,World Wide Technology Championship at Mayakoba,11/4/21,11/7/21,"$7,200,000 ", MEX ,Riviera Maya,
2022,020,100,897,Memorial Park Golf Course,Hewlett Packard Enterprise Houston Open,11/11/21,11/14/21,"$7,500,000 ", USA ,Houston,TX
2022,493,110,776,Sea Island Resort (Seaside),The RSM Classic,11/18/21,11/21/21,"$7,200,000 ", USA ,Sea Island,GA
2022,478,115,232,Albany,Hero World Challenge,12/2/21,12/5/21,"$3,500,000 ", BAH ,New Providence,
2022,058,120,678,Tiburón Golf Course,QBE Shootout,12/10/21,12/12/21,"$3,600,000 ", USA ,Naples,FL
2022,016,130,656,Plantation Course at Kapalua,Sentry Tournament of Champions,1/6/22,1/9/22,"$8,200,000 ", USA ,Maui,HI
2022,006,140,006,Waialae Country Club,Sony Open in Hawaii,1/13/22,1/16/22,"$7,500,000 ", USA ,Honolulu,HI
2022,002,150,704,Pete Dye Stadium Course,The American Express,1/20/22,1/23/22,"$7,600,000 ", USA ,La Quinta,CA
2022,004,160,004,Torrey Pines (South),Farmers Insurance Open,1/26/22,1/29/22,"$8,400,000 ", USA ,San Diego,CA
2022,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach Pro-Am,2/3/22,2/6/22,"$8,700,000 ", USA ,Pebble Beach,CA
2022,003,180,510,TPC Scottsdale,WM Phoenix Open,2/10/22,2/13/22,"$8,200,000 ", USA ,Scottsdale,AZ
2022,007,190,500,The Riviera Country Club,The Genesis Invitational,2/17/22,2/20/22,"$12,000,000 ", USA ,Pacific Palisades,CA
2022,010,200,734,PGA National (Champion),The Honda Classic,2/24/22,2/27/22,"$8,000,000 ", USA ,Palm Beach Gardens,FL
2022,483,210,742,Grand Reserve Golf Club,Puerto Rico Open,3/3/22,3/6/22,"$3,700,000 ", PUR ,Rio Grande,
2022,009,220,009,Bay Hill Club & Lodge,Arnold Palmer Invitational presented by Mastercard,3/3/22,3/6/22,"$12,000,000 ", USA ,Orlando,FL
2022,011,230,009,TPC Sawgrass,THE PLAYERS Championship,3/10/22,3/13/22,"$20,000,000 ", USA ,Ponte Vedra Beach,FL
2022,475,240,009,Innisbrook Resort (Copperhead),Valspar Championship,3/17/22,3/20/22,"$7,800,000 ", USA ,Palm Harbor,FL
2022,522,250,009,Corales Golf Club,Corales Puntacana Championship,3/24/22,3/27/22,"$3,700,000 ", DOM ,Punta Cana,
2022,470,260,009,Austin Country Club,World Golf Championships-Dell Technologies Match Play,3/23/22,3/27/22,"$12,000,000 ", USA ,Austin,TX
2022,041,270,009,TPC San Antonio (Oaks Course),Valero Texas Open,3/31/22,4/3/22,"$8,600,000 ", USA ,San Antonio,TX
2022,014,280,009,Augusta National Golf Club,Masters Tournament,4/7/22,4/10/22,"$15,000,000 ", USA ,Augusta,GA
2022,012,290,009,Harbour Town Golf Links,RBC Heritage,4/14/22,4/17/22,"$8,000,000 ", USA ,Hilton Head,SC
2022,018,300,009,TPC Louisiana,Zurich Classic of New Orleans,4/21/22,4/24/22,"$8,300,000 ", USA ,Avondale,LA
2022,540,310,009,Vidanta Vallarta,Mexico Open at Vidanta,4/28/22,5/1/22,"$7,300,000 ", MEX ,Vallarta,
2022,480,320,009,TPC Potomac at Avenel Farm,Wells Fargo Championship,5/5/22,5/8/22,"$9,000,000 ", USA ,Potomac,MD
2022,019,330,009,TPC Craig Ranch,AT&T Byron Nelson,5/12/22,5/15/22,"$9,100,000 ", USA ,McKinney,TX
2022,033,340,009,Southern Hills CC,PGA Championship,5/19/22,5/22/22,"$12,000,000 ", USA ,Tulsa,OK
2022,021,350,009,Colonial Country Club,Charles Schwab Challenge,5/26/22,5/29/22,"$8,400,000 ", USA ,Fort Worth,TX
2022,023,360,009,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,6/2/22,6/5/22,"$12,000,000 ", USA ,Dublin,OH
2022,032,370,009,St. George's G&CC,RBC Canadian Open,6/9/22,6/12/22,"$8,700,000 ", CAN ,Toronto,ON
2022,026,380,009,The Country Club,U.S. Open,6/16/22,6/19/22,, USA ,Brookline,MA
2022,034,390,009,TPC River Highlands,Travelers Championship,6/23/22,6/26/22,"$8,300,000 ", USA ,Cromwell,CT
2022,030,400,009,TPC Deere Run,John Deere Classic,6/30/22,7/3/22,"$7,100,000 ", USA ,Silvis,IL
2022,518,410,884,Keene Trace Golf Club,Barbasol Championship,7/7/22,7/10/22,"$3,700,000 ", USA ,Nicholasville,KY
2022,,,,The Renaissance Club,Genesis Scottish Open,7/7/22,7/10/22,, SCO ,North Berwick,
2022,472,430,890,Tahoe Mt. Club (Old Greenwood),Barracuda Championship,7/14/22,7/17/22,"$3,700,000 ", USA ,Truckee,CA
2022,100,440,668,St. Andrews Links (Old Course),The Open Championship,7/14/22,7/17/22,, SCO ,Fife,
2022,525,450,883,TPC Twin Cities,3M Open,7/21/22,7/24/22,"$7,500,000 ", USA ,Blaine,MN
2022,524,460,876,Detroit Golf Club,Rocket Mortgage Classic,7/28/22,7/31/22,"$8,400,000 ", USA ,Detroit,MI
2022,013,470,752,Sedgefield Country Club,Wyndham Championship,8/4/22,8/7/22,"$7,300,000 ", USA ,Greensboro,NC
2022,027,480,513,TPC Southwind,FedEx St. Jude Championship,8/11/22,8/14/22,"$15,000,000 ", USA ,Memphis,TN
2022,028,490,901,Wilmington Country Club,BMW Championship,8/18/22,8/21/22,"$15,000,000 ", USA ,Wilmington,DE
2022,060,500,688,East Lake Golf Club,TOUR Championship,8/25/22,8/28/22,, USA ,Atlanta,GA
2021,464,010,552,Silverado Resort and Spa North,Safeway Open,9/10/20,9/13/20,"$6,600,000 ", USA ,Napa,CA
2020,464,010,552,Silverado Resort and Spa North,Safeway Open,9/26/19,9/29/19,"$6,600,000 ", USA ,Napa,CA
2019,464,010,552,Silverado Resort and Spa North,Safeway Open,10/4/18,10/7/18,"$6,400,000 ", USA ,Napa,CA
2018,464,010,552,Silverado Resort and Spa North,Safeway Open,10/5/17,10/8/17,"$6,200,000 ", USA ,Napa,CA
2017,464,010,552,Silverado Resort and Spa North,Safeway Open,10/13/16,10/16/16,"$6,000,000 ", USA ,Napa,CA
2016,464,010,552,Silverado Resort and Spa North,Frys.com Open,10/15/15,10/18/15,"$6,000,000 ", USA ,Napa,CA
2015,464,010,552,Silverado Resort and Spa North,Frys.com Open,10/9/14,10/12/14,"$6,000,000 ", USA ,Napa,CA
2014,464,010,,CordeValle GC,Frys.com Open,10/10/13,10/13/13,"$5,000,000 ",,,
2012,464,010,,CordeValle GC,Frys.com Open,10/11/12,10/14/12,"$5,000,000 ",,,
2011,464,010,,CordeValle GC,Frys.com Open,10/6/11,10/9/11,"$5,000,000 ",,,
2010,464,010,,CordeValle GC,Frys.com Open,10/14/10,10/17/10,"$5,000,000 ",,,
2009,464,010,,Grayhawk GC (Raptor),Frys.com Open,10/22/09,10/25/09,"$5,000,000 ",,,
2008,464,010,,Grayhawk GC (Raptor),Frys.com Open,10/23/08,10/26/08,"$5,000,000 ",,,
2007,464,010,,Grayhawk GC (Raptor),Fry's Electronics Open,10/18/07,10/21/07,"$5,000,000 ",,,
2020,026,380,,Winged Foot Golf Club,U.S. Open,9/17/20,9/20/20,"$12,500,000 ", USA ,,
2021,026,380,004,Torrey Pines (South),U.S. Open,6/17/21,6/20/21, $-   , USA ,San Diego,CA
2019,026,380,005,Pebble Beach Golf Links,U.S. Open,6/13/19,6/16/19,"$12,500,000 ", USA ,,CA
2018,026,380,,Shinnecock Hills,U.S. Open,6/14/18,6/17/18,"$12,000,000 ", USA ,,
2017,026,380,,Erin Hills,U.S. Open,6/15/17,6/18/17,"$12,000,000 ", USA ,,
2016,026,380,,Oakmont CC,U.S. Open,6/16/16,6/19/16,"$10,000,000 ", USA ,,
2015,026,380,,Chambers Bay GC,U.S. Open,6/18/15,6/21/15,"$10,000,000 ", USA ,Tacoma,WA
2014,026,380,,Pinehurst Resort (No. 2),U.S. Open,6/12/14,6/15/14,"$9,000,000 ", USA ,,
2013,026,380,,Merion GC,U.S. Open,6/13/13,6/16/13,"$8,000,000 ", USA ,,
2012,026,380,,The Olympic Club,U.S. Open,6/14/12,6/17/12,"$8,000,000 ", USA ,,
2011,026,380,,Congressional CC (Blue),U.S. Open,6/16/11,6/19/11,"$7,500,000 ", USA ,,
2010,026,380,005,Pebble Beach Golf Links,U.S. Open,6/17/10,6/20/10,"$7,500,000 ", USA ,,
2009,026,380,,Bethpage State Park (Black),U.S. Open,6/18/09,6/21/09,"$7,500,000 ", USA ,,
2008,026,380,004,Torrey Pines (South),U.S. Open,6/12/08,6/15/08,"$7,000,000 ", USA ,San Diego,CA
2007,026,380,,Oakmont CC,U.S. Open,6/14/07,6/17/07,"$7,000,000 ", USA ,,
2006,026,380,,Winged Foot Golf Club,U.S. Open,6/15/06,6/18/06,"$6,250,000 ", USA ,,
2005,026,380,,Pinehurst Resort (No. 2),U.S. Open,6/16/05,6/19/05,"$6,250,000 ", USA ,,
2004,026,380,,Shinnecock Hills,U.S. Open,6/17/04,6/20/04,"$6,250,000 ", USA ,,
2020,522,250,244,Corales Golf Club,Corales Puntacana Resort & Club Championship,9/24/20,9/27/20,"$4,000,000 ", DOM ,Punta Cana,
2021,522,250,244,Corales Golf Club,Corales Puntacana Resort & Club Championship,3/25/21,3/28/21,"$3,000,000 ", DOM ,Punta Cana,
2019,522,250,244,Corales Golf Club,Corales Puntacana Resort & Club Championship,3/28/19,3/31/19,"$3,000,000 ", DOM ,Punta Cana,
2018,522,250,244,Corales Golf Club,Corales Puntacana Resort & Club Championship,3/22/18,3/25/18,"$3,000,000 ", DOM ,Punta Cana,
2021,054,030,746,Country Club of Jackson,Sanderson Farms Championship,10/1/20,10/4/20,"$6,600,000 ", USA ,Jackson,MS
2020,054,030,746,Country Club of Jackson,Sanderson Farms Championship,9/19/19,9/22/19,"$6,600,000 ", USA ,Jackson,MS
2019,054,030,746,Country Club of Jackson,Sanderson Farms Championship,10/25/18,10/28/18,"$4,400,000 ", USA ,Jackson,MS
2018,054,030,746,Country Club of Jackson,Sanderson Farms Championship,10/26/17,10/29/17,"$4,300,000 ", USA ,Jackson,MS
2017,054,030,746,Country Club of Jackson,Sanderson Farms Championship,10/27/16,10/30/16,"$4,200,000 ", USA ,Jackson,MS
2016,054,030,746,Country Club of Jackson,Sanderson Farms Championship,11/5/15,11/8/15,"$4,100,000 ", USA ,Jackson,MS
2015,054,030,746,Country Club of Jackson,Sanderson Farms Championship,11/6/14,11/9/14,"$4,000,000 ", USA ,Jackson,MS
2013,054,030,,Annandale GC,Sanderson Farms Championship,7/18/13,7/21/13,"$3,000,000 ",,,
2012,054,030,,Annandale GC,True South Classic,7/19/12,7/22/12,"$3,000,000 ",,,
2011,054,030,,Annandale GC,Viking Classic,7/14/11,7/17/11,"$3,600,000 ",,,
2010,054,030,,Annandale GC,Viking Classic,9/30/10,10/3/10,"$3,600,000 ",,,
2008,054,030,,Annandale GC,Viking Classic,9/18/08,9/21/08,"$3,600,000 ",,,
2007,054,030,,Annandale GC,Viking Classic,9/27/07,9/30/07,"$3,500,000 ",,,
2006,054,030,,Annandale GC,Southern Farm Bureau Classic,9/28/06,10/1/06,"$3,000,000 ",,,
2005,054,030,,Annandale GC,Southern Farm Bureau Classic,11/3/05,11/6/05,"$3,000,000 ",,,
2004,054,030,,Annandale GC,Southern Farm Bureau Classic,9/30/04,10/3/04,"$3,000,000 ",,,
2021,047,040,538,TPC Summerlin,Shriners Hospitals for Children Open,10/8/20,10/11/20,"$7,000,000 ", USA ,Las Vegas,NV
2020,047,040,538,TPC Summerlin,Shriners Hospitals for Children Open,10/3/19,10/6/19,"$7,000,000 ", USA ,Las Vegas,NV
2019,047,040,538,TPC Summerlin,Shriners Hospitals for Children Open,11/1/18,11/4/18,"$7,000,000 ", USA ,Las Vegas,NV
2018,047,040,538,TPC Summerlin,Shriners Hospitals for Children Open,11/2/17,11/5/17,"$6,800,000 ", USA ,Las Vegas,NV
2017,047,040,538,TPC Summerlin,Shriners Hospitals for Children Open,11/3/16,11/6/16,"$6,600,000 ", USA ,Las Vegas,NV
2016,047,040,538,TPC Summerlin,Shriners Hospitals for Children Open,10/22/15,10/25/15,"$6,400,000 ", USA ,Las Vegas,NV
2015,047,040,538,TPC Summerlin,Shriners Hospitals for Children Open,10/16/14,10/19/14,"$6,200,000 ", USA ,Las Vegas,NV
2014,047,040,538,TPC Summerlin,Shriners Hospitals for Children Open,10/17/13,10/20/13,"$6,000,000 ", USA ,Las Vegas,NV
2012,047,040,538,TPC Summerlin,Justin Timberlake Shriners Hospitals for Children Open,10/4/12,10/7/12,"$4,500,000 ", USA ,Las Vegas,NV
2011,047,040,538,TPC Summerlin,Justin Timberlake Shriners Hospitals for Children Open,9/29/11,10/2/11,"$4,400,000 ", USA ,Las Vegas,NV
2010,047,040,538,TPC Summerlin,Justin Timberlake Shriners Hospitals for Children Open,10/21/10,10/24/10,"$4,300,000 ", USA ,Las Vegas,NV
2009,047,040,538,TPC Summerlin,Justin Timberlake Shriners Hospitals for Children Open,10/15/09,10/18/09,"$4,200,000 ", USA ,Las Vegas,NV
2008,047,040,538,TPC Summerlin,Justin Timberlake Shriners Hospitals for Children Open,10/16/08,10/19/08,"$4,100,000 ", USA ,Las Vegas,NV
2021,521,050,,Shadow Creek Golf Course,THE CJ CUP @ Shadow Creek,10/15/20,10/18/20,"$9,750,000 ", USA ,Las Vegas,NV
2020,521,050,,Nine Bridges,The CJ Cup @ Nine Bridges,10/17/19,10/20/19,"$9,750,000 ",,,
2019,521,050,,Nine Bridges,The CJ Cup @ Nine Bridges,10/18/18,10/21/18,"$9,500,000 ",,,
2018,521,050,,Nine Bridges,The CJ Cup @ Nine Bridges,10/19/17,10/22/17,"$9,250,000 ",,,
2021,527,060,,Sherwood Country Club,ZOZO CHAMPIONSHIP @ Sherwood,10/22/20,10/25/20,"$8,000,000 ",,,
2020,527,060,875,Accordia Golf Narashino CC,ZOZO CHAMPIONSHIP,10/24/19,10/27/19,"$9,750,000 ", JPN ,Chiba,
2021,528,070,765,Port Royal Golf Course,Bermuda Championship,10/29/20,11/1/20,"$4,000,000 ", BER ,Southampton,
2020,528,070,765,Port Royal Golf Course,Bermuda Championship,10/31/19,11/3/19,"$3,000,000 ", BER ,Southampton,
2021,020,100,897,Memorial Park Golf Course,Vivint Houston Open,11/5/20,11/8/20,"$7,000,000 ", USA ,Houston,TX
2020,020,100,,GC of Houston,Houston Open,10/10/19,10/13/19,"$7,500,000 ", USA ,Houston,TX
2018,020,100,,GC of Houston,Houston Open,3/29/18,4/1/18,"$7,000,000 ", USA ,Houston,TX
2017,020,100,,GC of Houston,Shell Houston Open,3/30/17,4/2/17,"$7,000,000 ", USA ,Houston,TX
2016,020,100,,GC of Houston,Shell Houston Open,3/31/16,4/3/16,"$6,800,000 ", USA ,Houston,TX
2015,020,100,,GC of Houston,Shell Houston Open,4/2/15,4/5/15,"$6,600,000 ", USA ,Houston,TX
2014,020,100,,GC of Houston,Shell Houston Open,4/3/14,4/6/14,"$6,400,000 ", USA ,Houston,TX
2013,020,100,,Redstone GC (Tournament),Shell Houston Open,3/28/13,3/31/13,"$6,200,000 ", USA ,Houston,TX
2012,020,100,,Redstone GC (Tournament),Shell Houston Open,3/29/12,4/1/12,"$6,000,000 ", USA ,Houston,TX
2011,020,100,,Redstone GC (Tournament),Shell Houston Open,3/31/11,4/3/11,"$5,900,000 ", USA ,Houston,TX
2010,020,100,,Redstone GC (Tournament),Shell Houston Open,4/1/10,4/4/10,"$5,800,000 ", USA ,Houston,TX
2009,020,100,,Redstone GC (Tournament),Shell Houston Open,4/2/09,4/5/09,"$5,700,000 ", USA ,Houston,TX
2008,020,100,,Redstone GC (Tournament),Shell Houston Open,4/3/08,4/6/08,"$5,600,000 ", USA ,Houston,TX
2007,020,100,,Redstone GC (Tournament),Shell Houston Open,3/29/07,4/1/07,"$5,500,000 ", USA ,Houston,TX
2021,014,280,014,Augusta National Golf Club,Masters Tournament,4/8/21,4/11/21,"$11,500,000 ", USA ,Augusta,GA
2020,014,280,014,Augusta National Golf Club,Masters Tournament,11/12/20,11/15/20,"$11,500,000 ", USA ,Augusta,GA
2019,014,280,014,Augusta National Golf Club,Masters Tournament,4/11/19,4/14/19,"$11,500,000 ", USA ,Augusta,GA
2018,014,280,014,Augusta National Golf Club,Masters Tournament,4/5/18,4/8/18,"$11,000,000 ", USA ,Augusta,GA
2017,014,280,014,Augusta National Golf Club,Masters Tournament,4/6/17,4/9/17,"$10,000,000 ", USA ,Augusta,GA
2016,014,280,014,Augusta National Golf Club,Masters Tournament,4/7/16,4/10/16,"$10,000,000 ", USA ,Augusta,GA
2015,014,280,014,Augusta National Golf Club,Masters Tournament,4/9/15,4/12/15,"$10,000,000 ", USA ,Augusta,GA
2014,014,280,014,Augusta National Golf Club,Masters Tournament,4/10/14,4/13/14,"$9,000,000 ", USA ,Augusta,GA
2013,014,280,014,Augusta National Golf Club,Masters Tournament,4/11/14,4/14/14,"$8,000,000 ", USA ,Augusta,GA
2012,014,280,014,Augusta National Golf Club,Masters Tournament,4/5/12,4/8/12,"$8,000,000 ", USA ,Augusta,GA
2011,014,280,014,Augusta National Golf Club,Masters Tournament,4/7/11,4/10/11,"$7,500,000 ", USA ,Augusta,GA
2010,014,280,014,Augusta National Golf Club,Masters Tournament,4/8/10,4/11/10,"$7,500,000 ", USA ,Augusta,GA
2009,014,280,014,Augusta National Golf Club,Masters Tournament,4/9/09,4/12/09,"$7,000,000 ", USA ,Augusta,GA
